address,moniker,commission,rank,token,votingPower,timestamp,validatorAddress,q1,q3,median,safety,commissions,totalToken
crocncl1deag0fjzaldrsp353qwfar7amagr52ttpp5e6u,Canary Capital,0.1,12,498508460,0.0426,1.77E+12,crocncl1deag0fjzaldrsp353qwfar7amagr52ttpp5e6u,5319,5407,5348,0.983545251,3,
crocncl1td4trxpsa3992sqh70erxyeuyjdxdce2kmuzrt,Venofinance,0.1,13,328553483,0.028076,1.77E+12,crocncl1td4trxpsa3992sqh70erxyeuyjdxdce2kmuzrt,5319,5407,5348,0.983545251,3,
crocncl1eq8z0hxuyt2rggqrcp8w0nwj4jru078d4sr32t,Figment,0.1,14,322090425,0.027524,1.77E+12,crocncl1eq8z0hxuyt2rggqrcp8w0nwj4jru078d4sr32t,5319,5406,5347,0.983729194,3,
crocncl1839a7zsrucn4mdrnpwzn4547gmtm3ywmllhjcf,P2PORG,0.05,15,270151772,0.023086,1.77E+12,crocncl1839a7zsrucn4mdrnpwzn4547gmtm3ywmllhjcf,5319,5404,5343,0.984091334,22,
crocncl1s7cu28403gzdvy5tttyskm3zxjejxcv6j5ngp9,Jerrys Pool,0.05,16,152223111,0.013008,1.77E+12,crocncl1s7cu28403gzdvy5tttyskm3zxjejxcv6j5ngp9,5319,5408,5349,0.983361376,22,
crocncl1u5ryf5jwc2jhd9xyvmasfqzacxp03v8dcj8xry,Allnodes,0.05,19,104142937,0.008899,1.77E+12,crocncl1u5ryf5jwc2jhd9xyvmasfqzacxp03v8dcj8xry,5319,5407,5347,0.983542173,22,
crocncl1cjh9ltwrtsmhhn3y46yd4v93vepemx4h2896p8,Phaenon,0.1,20,103598450,0.008853,1.77E+12,crocncl1cjh9ltwrtsmhhn3y46yd4v93vepemx4h2896p8,5319,5405,5346,0.983913206,3,
crocncl1xkavscemvn45mva83q0zhpv0lgpnwzfs57j5yc,Finland,0.05,22,88663947,0.007577,1.77E+12,crocncl1xkavscemvn45mva83q0zhpv0lgpnwzfs57j5yc,5319,5405,5346,0.983913206,22,
crocncl18nc2zx5rs7jwm7dwk5gvelul2wer8zfykfmg8h,Stakin,0.05,24,34506515,0.002949,1.77E+12,crocncl18nc2zx5rs7jwm7dwk5gvelul2wer8zfykfmg8h,5319,5408,5344,0.983345808,22,
crocncl1yr3pm394j5yz3zsz5gjc28eqhvnre9389seafz,Cryptobzh,0.05,25,33395890,0.002854,1.77E+12,crocncl1yr3pm394j5yz3zsz5gjc28eqhvnre9389seafz,5319,5407,5347,0.983542173,22,
crocncl1s3hd63shz3q3vca8ajptewv3zt7jg6ed9kk2zr,Smart Stake,0.05,26,32328962,0.002763,1.77E+12,crocncl1s3hd63shz3q3vca8ajptewv3zt7jg6ed9kk2zr,5319,5407,5345,0.983536015,22,
crocncl17xjefmgzd9k2k065289nktklj706zhk4nr7495,Crypto Lion,0.05,27,32025525,0.002737,1.77E+12,crocncl17xjefmgzd9k2k065289nktklj706zhk4nr7495,5319,5406,5344,0.98372006,22,
crocncl1up72gll847cqf5wrdedp66pklvpmqxcctr63nh,nebkasro,0.075,28,25151384,0.002149,1.77E+12,crocncl1up72gll847cqf5wrdedp66pklvpmqxcctr63nh,5318,5404,5341,0.983898146,21,
crocncl13sspaluakmld27em3duhmkzxy8g6frrfl89gnq,IcyCRO,0.05,29,22329430,0.001908,1.77E+12,crocncl13sspaluakmld27em3duhmkzxy8g6frrfl89gnq,5318,5407,5339,0.983330212,22,
crocncl10fj9jc7x7l3yepfqt2uk6us4ypyyf0g07y06u6,SwissCro,0.05,30,20956397,0.001791,1.77E+12,crocncl10fj9jc7x7l3yepfqt2uk6us4ypyyf0g07y06u6,5319,5403,5343,0.984278495,22,
crocncl12jgsuk53k245ex69l25yaa5zemch9c2d6dugxs,OKX Earn,0.05,31,20604748,0.001761,1.77E+12,crocncl12jgsuk53k245ex69l25yaa5zemch9c2d6dugxs,5318,5403,5332,0.984058515,22,
crocncl165veeem0d255wsdxmqgp7qck44kxua52qfult3,Onward,0.05,32,20278847,0.001733,1.77E+12,crocncl165veeem0d255wsdxmqgp7qck44kxua52qfult3,5318,5405,5342,0.983713965,22,
crocncl1kw6sagm3cnycse85y0dzp3zvwg4p8z5fkg4507,Icy Road,0.05,33,20156115,0.001722,1.77E+12,crocncl1kw6sagm3cnycse85y0dzp3zvwg4p8z5fkg4507,5318,5405,5343,0.983717013,22,
crocncl15m2ae4c2ajpkz6hw0d4ucvwfyuwq8ns5z369u8,Crosnest,0.1,34,18893756,0.001615,1.77E+12,crocncl15m2ae4c2ajpkz6hw0d4ucvwfyuwq8ns5z369u8,5318,5406,5341,0.983523685,3,
crocncl1vk5zc056nfngucy69eyveupytkhkr2ya3yj9r0,Makingcash,0.05,35,18387549,0.001571,1.77E+12,crocncl1vk5zc056nfngucy69eyveupytkhkr2ya3yj9r0,5318,5407,5338,0.983327089,22,
crocncl15xphw2m025acwnjd2ucq9t5ku4ggaqyecekzqa,Forbole,0.15,37,15661202,0.001338,1.77E+12,crocncl15xphw2m025acwnjd2ucq9t5ku4ggaqyecekzqa,5318,5403,5332,0.984058515,2,
crocncl14vxzdsxtmat7hvz58trk823adg3pjh4xh6ghm6,SG X Staking,0.05,38,15469329,0.001322,1.77E+12,crocncl14vxzdsxtmat7hvz58trk823adg3pjh4xh6ghm6,5318,5403,5342,0.984088356,22,
crocncl12rmv9jgt2c5czkfwewgtm6wsx0cun2azvhv604,OnlyChimps,0.05,39,11979445,0.001024,1.77E+12,crocncl12rmv9jgt2c5czkfwewgtm6wsx0cun2azvhv604,5318,5405,5336,0.983695652,22,
crocncl15zztsrl3f9snfwtq6zmrlu6j897z5vtk7fymcz,reef Krypto Wlfe,0.05,40,11140404,0.000952,1.77E+12,crocncl15zztsrl3f9snfwtq6zmrlu6j897z5vtk7fymcz,5318,5402,5335,0.98425492,22,
crocncl1kpjk50aeseqxltvkeclr5qzxq5eggt7ddelfgg,stakingcafe,0.05,41,10809036,0.000924,1.77E+12,crocncl1kpjk50aeseqxltvkeclr5qzxq5eggt7ddelfgg,5318,5404,5328,0.983858859,22,
crocncl1s078nr9kp4ulsxgnsasnr3k6zg5q9erps348eg,Lotto CROnquerorsNode,0.05,42,9724523,0.000831,1.77E+12,crocncl1s078nr9kp4ulsxgnsasnr3k6zg5q9erps348eg,5317,5406.5,5330,0.983208255,22,
crocncl149dyku4d4c36dmvvw583xqcflau3d9x303ffcj,Ubik Capital,0.05,43,9237978,0.000789,1.77E+12,crocncl149dyku4d4c36dmvvw583xqcflau3d9x303ffcj,5318,5401,5333,0.984436527,22,
crocncl1amcxa06n0djycz0qd2cvvdyvd35uunnfej85g6,ATeamThrive,0.05,44,8409869,0.000719,1.77E+12,crocncl1amcxa06n0djycz0qd2cvvdyvd35uunnfej85g6,5318,5404,5332,0.983870968,22,
crocncl1wt7dcgj7rrzk7djctgy2a5wpp2lg5eezmdnfxr,CRO Army,0.05,45,8351418,0.000714,1.77E+12,crocncl1wt7dcgj7rrzk7djctgy2a5wpp2lg5eezmdnfxr,5318,5410,5338,0.982765081,22,
crocncl1f5tczesgrq4p0que3qadekk56z3k5nj4ktcupv,Europa Lowest Commission,0.05,46,8013643,0.000685,1.77E+12,crocncl1f5tczesgrq4p0que3qadekk56z3k5nj4ktcupv,5318,5407,5342,0.983339573,22,
crocncl1xhlv433ze84cs9aw8khf5muh3n9a78qmaq03a7,StakeBowlNode,1,47,8001671,0.000684,1.77E+12,crocncl1xhlv433ze84cs9aw8khf5muh3n9a78qmaq03a7,5317,5403,5329,0.983861888,1,
crocncl1ddjpay5nckpath5q94ngph7tlam4rxyjm7n46n,Supermoon,0.05,48,7018118,0.0006,1.77E+12,crocncl1ddjpay5nckpath5q94ngph7tlam4rxyjm7n46n,5318,5403,5333,0.984061504,22,
crocncl1j47t9xajph8fxe87mx9n6yjz05u64vr77mxwkd,Obsidian ICY,0.05,49,6790624,0.00058,1.77E+12,crocncl1j47t9xajph8fxe87mx9n6yjz05u64vr77mxwkd,5317,5402.5,5331,0.983961733,22,
crocncl13up2ue4ttsnp83a84vauyn7449wut09ru0p2y3,Perseverance,0.05,50,6705760,0.000573,1.77E+12,crocncl13up2ue4ttsnp83a84vauyn7449wut09ru0p2y3,5317,5405.5,5331,0.983398987,22,
crocncl1sqdy4mctg3nq54vsg2ty076xawqv0lp86rprze,The Abyss,0.05,51,6450484,0.000551,1.77E+12,crocncl1sqdy4mctg3nq54vsg2ty076xawqv0lp86rprze,5318,5402,5330,0.98424015,22,
crocncl165anh8eq4j3mwpc0xaf0pqa07553qay6mr2nhr,SiriusNodes,0.05,52,6445558,0.000551,1.77E+12,crocncl165anh8eq4j3mwpc0xaf0pqa07553qay6mr2nhr,5318,5410,5332,0.982745686,22,
crocncl10skwvezaqkngyw9uyskzsqe2cu8jc2ysrrndry,CroFans Autocompound,0.05,53,6264708,0.000535,1.77E+12,crocncl10skwvezaqkngyw9uyskzsqe2cu8jc2ysrrndry,5317,5403.5,5330,0.983771107,22,
crocncl1s2dl5z0u3e9rfywry6c6dw8vytmgs9m0d8sjup,Ariane 6,0.05,54,6175943,0.000528,1.77E+12,crocncl1s2dl5z0u3e9rfywry6c6dw8vytmgs9m0d8sjup,5317,5396,5326,0.985167105,22,
crocncl1xx89etu4d67qn0l2ya2sxncmc4v030f9v4lcs5,EU Cloud,0.05,55,6142246,0.000525,1.77E+12,crocncl1xx89etu4d67qn0l2ya2sxncmc4v030f9v4lcs5,5317,5407,5335,0.983130272,22,
crocncl1thva00v7t9xzjhdc99dhe3wvldxun9933ggvvv,greennodept,0.05,56,5929340,0.000507,1.77E+12,crocncl1thva00v7t9xzjhdc99dhe3wvldxun9933ggvvv,5318,5408,5334,0.983127109,22,
crocncl1l4uxrerv08y02qjxrpczg6ts65f85arczpug4t,CroKnight,0.05,57,5853624,0.0005,1.77E+12,crocncl1l4uxrerv08y02qjxrpczg6ts65f85arczpug4t,5316,5401,5327,0.984043552,22,
crocncl10mfs428fyntu296dgh5fmhvdzrr2stlaekcrp9,ECO Stake REStakeapp,0.05,58,5684450,0.000486,1.77E+12,crocncl10mfs428fyntu296dgh5fmhvdzrr2stlaekcrp9,5318,5409,5335,0.98294283,22,
crocncl1zhyx4hmrzx574tmju7cvq0kwursdyc98su3dkv,Virtuoso,0.05,59,5622251,0.00048,1.77E+12,crocncl1zhyx4hmrzx574tmju7cvq0kwursdyc98su3dkv,5318,5410,5336,0.982758621,22,
crocncl17ph30pdn43yggj7d72dhztlzwwxnkfj9gn85h8,Abyss Finance,0.05,60,5441709,0.000465,1.77E+12,crocncl17ph30pdn43yggj7d72dhztlzwwxnkfj9gn85h8,5317,5403,5333,0.983873992,22,
crocncl16ymuff6az7m5ac663e8dx9t072pjj02uhxpj6u,PoS Node,0.05,61,5278053,0.000451,1.77E+12,crocncl16ymuff6az7m5ac663e8dx9t072pjj02uhxpj6u,5318,5401,5328,0.984421922,22,
crocncl1au5f0jwrh4l5fna4jzj747w523ls99km43dsny,Medusanode,0.05,62,5225673,0.000447,1.77E+12,crocncl1au5f0jwrh4l5fna4jzj747w523ls99km43dsny,5317,5410,5344,0.982597305,22,
crocncl18df8xnrdrk9u2jqy7zkzgf82mm3ptq96j6qt4g,Moonrise,0.05,64,5152089,0.00044,1.77E+12,crocncl18df8xnrdrk9u2jqy7zkzgf82mm3ptq96j6qt4g,5318,5409.5,5328,0.982826577,22,
crocncl1f9v2fqrm7zdqnsemavdhgfn8y9mvaxz2uaeg94,20 fee back to you daily JetNode TW,0.05,65,4905164,0.000419,1.77E+12,crocncl1f9v2fqrm7zdqnsemavdhgfn8y9mvaxz2uaeg94,5317,5402,5324,0.98403456,22,
crocncl160k8wu30h4kwnkm2qtsd5wn788gk04wcyznu3d,Pickle Rick,0.05,66,4849431,0.000414,1.77E+12,crocncl160k8wu30h4kwnkm2qtsd5wn788gk04wcyznu3d,5317,5407,5331,0.983117614,22,
crocncl1l9jle9742s2cqs2sn3y2lsj5fy7ttle5963vdw,Mad Hatter,0.05,67,4807757,0.000411,1.77E+12,crocncl1l9jle9742s2cqs2sn3y2lsj5fy7ttle5963vdw,5311,5408,5330,0.981801126,22,
crocncl1n898aw37m862gkrtpvmf7lfzzvjuc7fn57vmu9,CommunityDriven,0.05,68,4799727,0.00041,1.77E+12,crocncl1n898aw37m862gkrtpvmf7lfzzvjuc7fn57vmu9,5317,5406,5334.5,0.98331615,22,
crocncl1d9qmkxsaq72h6avd0r2hwwpyq2gnl8neqcsyx6,polkachucom,0.05,69,4762046,0.000407,1.77E+12,crocncl1d9qmkxsaq72h6avd0r2hwwpyq2gnl8neqcsyx6,5317,5409,5339,0.982768309,22,
crocncl1pp424fvuk8k4z8phdlkuw5jze0a38xgnc9uqrh,Cashback to delegators SurfCrypto,0.05,70,4747293,0.000406,1.77E+12,crocncl1pp424fvuk8k4z8phdlkuw5jze0a38xgnc9uqrh,5317,5405,5330,0.983489681,22,
crocncl1nr6q7nhtpef49hnud3wp8a6ysfusae4zsdgzty,DH Node,0.05,71,4734726,0.000405,1.77E+12,crocncl1nr6q7nhtpef49hnud3wp8a6ysfusae4zsdgzty,5317,5406,5328,0.983295796,22,
crocncl1jrl87frygdxjcpaut5n8tdfy7vw49tagymf06h,CROMinter 5 Fee for ever,0.05,72,4673573,0.000399,1.77E+12,crocncl1jrl87frygdxjcpaut5n8tdfy7vw49tagymf06h,5316,5407,5342,0.982965182,22,
crocncl1lmlt0yxpy5pch2w2xj7nr9pf7yjlgkhl7vzlrh,Cromium,0.05,73,4457671,0.000381,1.77E+12,crocncl1lmlt0yxpy5pch2w2xj7nr9pf7yjlgkhl7vzlrh,5317,5396,5326,0.985167105,22,
crocncl1mgv55sy224en5yp4f2jh080ttm9n8eyqpdljfy,Euphoria,0.05,74,4430546,0.000379,1.77E+12,crocncl1mgv55sy224en5yp4f2jh080ttm9n8eyqpdljfy,5316,5407,5328.5,0.982922023,22,
crocncl1wcg3u23xfs9v2zu8vd544543t0kuqncgkdhnqt,CRO Validator,0.05,75,4363372,0.000373,1.77E+12,crocncl1wcg3u23xfs9v2zu8vd544543t0kuqncgkdhnqt,5317,5395,5328,0.98536036,22,
crocncl1gg975glvx570l66tuz93rru74tdg2cwhmwnav9,Ascension,0.05,76,4352569,0.000372,1.77E+12,crocncl1gg975glvx570l66tuz93rru74tdg2cwhmwnav9,5317,5404.5,5326,0.98357116,22,
crocncl19zsj3eyhk678nz5z0nxgy5fsavw9dx347r9gfr,Vikings,0.05,77,4348901,0.000372,1.77E+12,crocncl19zsj3eyhk678nz5z0nxgy5fsavw9dx347r9gfr,5312,5409,5333.5,0.981813068,22,
crocncl16h4we3e903y7xe2kxfz2zfsh6g98lzdx25zh65,Mjolnir,0.05,78,4297647,0.000367,1.77E+12,crocncl16h4we3e903y7xe2kxfz2zfsh6g98lzdx25zh65,5317,5398,5334,0.984814398,22,
crocncl1ppqdlef09w8v2wws38fdjerezawj5jt3m62s6v,Defier,0.05,79,4291057,0.000367,1.77E+12,crocncl1ppqdlef09w8v2wws38fdjerezawj5jt3m62s6v,5317,5400,5329,0.984424845,22,
crocncl1qvhu7slzcdf3rer07y3au2xwxkwugr77xsylxv,Forza,0.05,80,4281510,0.000366,1.77E+12,crocncl1qvhu7slzcdf3rer07y3au2xwxkwugr77xsylxv,5317,5406,5334.5,0.98331615,22,
crocncl1jvnpmn53wp5440e62v6ljnu5lyvf2vgaqcskce,Osiris,0.05,81,4202557,0.000359,1.77E+12,crocncl1jvnpmn53wp5440e62v6ljnu5lyvf2vgaqcskce,5316,5404,5329.5,0.983488132,22,
crocncl1jxrep9wsepfd09e24qmwq3gu6e85w23892yv9f,StakePool,0.05,82,4202357,0.000359,1.77E+12,crocncl1jxrep9wsepfd09e24qmwq3gu6e85w23892yv9f,5316,5404.5,5326,0.983383402,22,
crocncl1ggum4t06qpqlcfa0z2hrauftevqjf0h7tjvhtc,Scrumptious,0.05,83,4180651,0.000357,1.77E+12,crocncl1ggum4t06qpqlcfa0z2hrauftevqjf0h7tjvhtc,5311,5404,5327,0.982541768,22,
crocncl10leq9pzrgecla7kskar59zw04atft5ehwtkafz,GalaxyStaking Neptune,0.05,84,4123100,0.000352,1.77E+12,crocncl10leq9pzrgecla7kskar59zw04atft5ehwtkafz,5317,5409,5333,0.982748922,22,
crocncl1398htakkpn2esmp3czjs548ujj5278xmxw2tyj,Kingstaker,0.05,85,4110443,0.000351,1.77E+12,crocncl1398htakkpn2esmp3czjs548ujj5278xmxw2tyj,5317,5410,5351,0.982620071,22,
crocncl1sws8xvv440033vh6xnl79uh7x459a8yv8qp5lh,Lastation,0.05,86,4097107,0.00035,1.77E+12,crocncl1sws8xvv440033vh6xnl79uh7x459a8yv8qp5lh,5316,5399,5325,0.984413146,22,
crocncl1dh048l32xdh92g6pk2edm5t5749hecfq4n8egz,CroRunner,0.05,87,4070934,0.000348,1.77E+12,crocncl1dh048l32xdh92g6pk2edm5t5749hecfq4n8egz,5317,5407,5337,0.983136594,22,
crocncl1cspup9z0xy8cy2qgyrae43lfmyacz67v8fz8nw,FISH,0.05,88,4069542,0.000348,1.77E+12,crocncl1cspup9z0xy8cy2qgyrae43lfmyacz67v8fz8nw,5317,5405.5,5332,0.983402101,22,
crocncl1trmmme6x2raxa35jk252f4p4gp6luu38efxggp,DexPad,0.05,89,4049271,0.000346,1.77E+12,crocncl1trmmme6x2raxa35jk252f4p4gp6luu38efxggp,5317,5404,5331,0.98368036,22,
crocncl1wxu62extwhrhxza0uy9eeyg9a6vzkju8aakxlh,Simba,0.05,90,4042066,0.000345,1.77E+12,crocncl1wxu62extwhrhxza0uy9eeyg9a6vzkju8aakxlh,5317,5399,5328,0.98460961,22,
crocncl1shrp5nqsw0mhzvz69tv6pmm7tcqy0npfqqd4k7,SelfLiquidity,0.05,91,4031532,0.000345,1.77E+12,crocncl1shrp5nqsw0mhzvz69tv6pmm7tcqy0npfqqd4k7,5316,5399,5327,0.984418998,22,
crocncl1dctmve6z0kyjghfcpqqrvlfc7axa3vwaywuehc,Finality,0.05,92,4022194,0.000344,1.77E+12,crocncl1dctmve6z0kyjghfcpqqrvlfc7axa3vwaywuehc,5318,5401,5330,0.984427767,22,
crocncl1zxpt83udtxrq5sqgdcswv8vy3etk7m87zvd67a,Kerfuffle,0.05,93,4011199,0.000343,1.77E+12,crocncl1zxpt83udtxrq5sqgdcswv8vy3etk7m87zvd67a,5317,5399.5,5327,0.984512859,22,
crocncl12y57zfja9pu6h2ctxl47mvggncdt0ke46hf005,ByteBoosters lowest fee,0.05,94,3969907,0.000339,1.77E+12,crocncl12y57zfja9pu6h2ctxl47mvggncdt0ke46hf005,5317,5396,5324,0.985161533,22,
crocncl13uzyhpr7kvty0z39m98uqh9sw2mw0h46lh44g5,Orion,0.05,95,3936569,0.000336,1.77E+12,crocncl13uzyhpr7kvty0z39m98uqh9sw2mw0h46lh44g5,5310,5403,5324,0.982531931,22,
crocncl1atvt6q7s9a8wglgp3tzlhheuun8gftle2x3xvu,greennodept Rewards,0.05,96,3933547,0.000336,1.77E+12,crocncl1atvt6q7s9a8wglgp3tzlhheuun8gftle2x3xvu,5315,5399,5328,0.984234234,22,
crocncl1xdmxh2hf68x7r5fwnu09ddyvrt2d6nwgyqzucr,Cosmostation,0.089,97,3926417,0.000336,1.77E+12,crocncl1xdmxh2hf68x7r5fwnu09ddyvrt2d6nwgyqzucr,5311,5406,5330,0.98217636,20,
crocncl1l5uvf66ry4a6jvdt4y695sc5d6dfld369p640f,GalaxyStaking Uranus,0.05,98,3917581,0.000335,1.77E+12,crocncl1l5uvf66ry4a6jvdt4y695sc5d6dfld369p640f,5317,5409,5329,0.982735973,22,
crocncl1wk3lygurp3tfv5yyguy078l374t6gzmz0mgpw9,Raulnode minimal commission,0.05,99,3912469,0.000334,1.77E+12,crocncl1wk3lygurp3tfv5yyguy078l374t6gzmz0mgpw9,5317,5410,5331,0.982554868,22,
crocncl15umjmtfyjflvut6qkkalcmwgp8z0s778p9lgw5,Ebisus Bay,0.05,100,3909723,0.000334,1.77E+12,crocncl15umjmtfyjflvut6qkkalcmwgp8z0s778p9lgw5,5315,5400,5323,0.984031561,22,
crocncl195g6kwlzpakdkj9qzr9y6h5uwmfn7l2ykxaxjg,SG The Satay Stakers,0.05,101,3905233,0.000334,1.77E+12,crocncl195g6kwlzpakdkj9qzr9y6h5uwmfn7l2ykxaxjg,5317,5404,5331.5,0.983681891,22,
crocncl1zkmqc6jwq3609uwsucwzps4vtdy5k2069hslf0,Golden Ratio Staking,0.05,101,3902574,0.000333,1.77E+12,crocncl1zkmqc6jwq3609uwsucwzps4vtdy5k2069hslf0,5317,5404,5323,0.983655833,22,
crocncl16mfms4pnyrx9uzal2ulh367cudsep48wcm7fgq,GalaxyStaking Saturn,0.05,101,3897556,0.000333,1.77E+12,crocncl16mfms4pnyrx9uzal2ulh367cudsep48wcm7fgq,5317.5,5403.5,5329,0.983861888,22,
crocncl1qz7k6tlc37u02yw95pp2rx2dgw0uraxaxne0v8,Hostengacom,0.05,101,3895491,0.000333,1.77E+12,crocncl1qz7k6tlc37u02yw95pp2rx2dgw0uraxaxne0v8,5316,5403,5324,0.983658903,22,
crocncl1kj6fmcmnrmzkn63nsu4e207tjf2dvtflk9q4np,stakeFi by BCW,0.05,101,3788802,0.000324,1.77E+12,crocncl1kj6fmcmnrmzkn63nsu4e207tjf2dvtflk9q4np,5317,5404,5335,0.983692596,22,
crocncl1x0latp7jgk2hf27wakpnafnc4puvdwgq3nwd3r,Kiln,0.05,101,3724241,0.000318,1.77E+12,crocncl1x0latp7jgk2hf27wakpnafnc4puvdwgq3nwd3r,5319,5404,5347,0.984103235,22,
crocncl1lqm9hhzuqgutgswlff5yf9kmn7vx6pmksk4kvs,Kiln legacy please redelegate,0.05,101,3146142,0.000269,1.77E+12,crocncl1lqm9hhzuqgutgswlff5yf9kmn7vx6pmksk4kvs,5318,5399,5343,0.984839978,22,
crocncl1cwvkulh93vv3jv7larahd4646cnpf384hu4sjf,Blockdaemon,0.1,101,189558,0.000016,1.77E+12,crocncl1cwvkulh93vv3jv7larahd4646cnpf384hu4sjf,5318,5406,5342,0.983526769,3,
