address,moniker,commission,rank,token,votingPower,timestamp,validatorAddress,q1,q3,median,safety,commissions,totalToken
atonevaloper1ptyzewnns2kn37ewtmv6ppsvhdnmeapvzqm758,WeStaking,0.05,35,262995,0.005057,1.77E+12,atonevaloper1ptyzewnns2kn37ewtmv6ppsvhdnmeapvzqm758,5753,5854,5796,0.982574189,44,
atonevaloper15e709ulu0sxgpwzu3vftkxd00eexapmj76e7kh,Nodeist  Slash Protected,0.1,36,257932,0.004959,1.77E+12,atonevaloper15e709ulu0sxgpwzu3vftkxd00eexapmj76e7kh,5751,5856.5,5794,0.981791508,1,
atonevaloper1f2r68y2htcmp4rfe2wfn9f3nvzh9xsq9y0vdyz,NODERS,0.05,37,256633,0.004935,1.77E+12,atonevaloper1f2r68y2htcmp4rfe2wfn9f3nvzh9xsq9y0vdyz,5754,5858,5797.5,0.982061233,44,
atonevaloper1per5z63kvyzgy0hqfkkwd45gg4rnjt4c7jdrkr,ChainTools,0.05,38,253675,0.004878,1.77E+12,atonevaloper1per5z63kvyzgy0hqfkkwd45gg4rnjt4c7jdrkr,5755,5858,5797,0.982232189,44,
atonevaloper1e859xaue4k2jzqw20cv6l7p3tmc378pcclyn60,Citizen Web3,0.075,39,239199,0.004599,1.77E+12,atonevaloper1e859xaue4k2jzqw20cv6l7p3tmc378pcclyn60,5749,5855,5791,0.981695735,40,
atonevaloper1mlxsccj7dmk6dy4qljzusgqyr8f0uyyattkmly,plantree,0.05,40,216750,0.004168,1.77E+12,atonevaloper1mlxsccj7dmk6dy4qljzusgqyr8f0uyyattkmly,5747,5859,5792,0.980662983,44,
atonevaloper1prfw7r9s79dlzj8hr5fpp6vlj4yan34hfa5hlp,SyaNodes,0.1,41,212339,0.004083,1.77E+12,atonevaloper1prfw7r9s79dlzj8hr5fpp6vlj4yan34hfa5hlp,5752,5858,5795,0.981708369,1,
atonevaloper1cl9p5p60znznu297ka6lxgtl9fax53c74r7hwk,silent,0.05,42,210381,0.004045,1.77E+12,atonevaloper1cl9p5p60znznu297ka6lxgtl9fax53c74r7hwk,5748,5858,5794,0.981014843,44,
atonevaloper1ke507rker0xenhf2zwvjwr8m9srfwgzsfxp0kk,PathrockNetwork,0.05,43,209716,0.004032,1.77E+12,atonevaloper1ke507rker0xenhf2zwvjwr8m9srfwgzsfxp0kk,5750,5852,5795,0.982398619,44,
atonevaloper1jcrf2cfqn4v85ujr5ahn48g02xw2ltuuqztdf4,SolidarityNode,0.05,44,204932,0.00394,1.77E+12,atonevaloper1jcrf2cfqn4v85ujr5ahn48g02xw2ltuuqztdf4,5752,5860,5797,0.981369674,44,
atonevaloper18t9fc4fdg6y7fa3ctmyfcun9td6ema3f34j6lr,StakerHouse,0.05,45,200820,0.003861,1.77E+12,atonevaloper18t9fc4fdg6y7fa3ctmyfcun9td6ema3f34j6lr,5749,5855,5796,0.981711525,44,
atonevaloper16yfrzsnnk8qk85h2c2e33czm8h6ezdxrrpulqv,ksalab,0.05,46,193947,0.003729,1.77E+12,atonevaloper16yfrzsnnk8qk85h2c2e33czm8h6ezdxrrpulqv,5728.5,5851.5,5788,0.978749136,44,
atonevaloper1h5z3pc84rfnxludga8wg0yazl9x87d3tf0lv5z, WHEN MOON  WHEN LAMBO  RESTAKE ,0.05,47,193851,0.003727,1.77E+12,atonevaloper1h5z3pc84rfnxludga8wg0yazl9x87d3tf0lv5z,5748,5846,5789.5,0.983072804,44,
atonevaloper1pptwysv6ew8e55kzf8nr3vtfxhc9x0gfyfahx0,NODEJUMPER,0.1,48,193820,0.003727,1.77E+12,atonevaloper1pptwysv6ew8e55kzf8nr3vtfxhc9x0gfyfahx0,5750,5858.5,5793,0.981270499,1,
atonevaloper1euytennr2awmshq6e55kcw5v0fe5yvx62kndyh,VALIDARIOS,0.05,49,193645,0.003723,1.77E+12,atonevaloper1euytennr2awmshq6e55kcw5v0fe5yvx62kndyh,5749,5854,5794,0.981877805,44,
atonevaloper17v5lwndhdf7mcv6hgk0tnn90x8gy3shquej2mx,Moonkitt  CEASING OPS NOV 10  REDELEGATE NOW,0.05,50,192095,0.003694,1.77E+12,atonevaloper17v5lwndhdf7mcv6hgk0tnn90x8gy3shquej2mx,5754,5858,5798,0.98206278,44,
atonevaloper160u4kq3ygau92fumg883tplcretptvk7pynh4v,LuckyStar,0.1,51,186555,0.003587,1.77E+12,atonevaloper160u4kq3ygau92fumg883tplcretptvk7pynh4v,5750,5858,5795,0.981363244,1,
atonevaloper1982jsr4msdppq0azc3qhf80ngkrsjyqmgepkyk,UTSA,0.1,52,186481,0.003586,1.77E+12,atonevaloper1982jsr4msdppq0azc3qhf80ngkrsjyqmgepkyk,5748,5853,5793,0.981874676,1,
atonevaloper1h7akavny3gx37rc57cth7h7829v6z72j3qmtnq,Foxinodes,0.05,53,183962,0.003537,1.77E+12,atonevaloper1h7akavny3gx37rc57cth7h7829v6z72j3qmtnq,5747,5852,5792,0.981871547,44,
atonevaloper1hk38pmr663m5achae0as20zzp27uxj3yyuvuh3,TaxiStake,0.05,54,183827,0.003535,1.77E+12,atonevaloper1hk38pmr663m5achae0as20zzp27uxj3yyuvuh3,5742,5847,5785.5,0.98185118,44,
atonevaloper1elcgyvv9ym2m523hu88atukd0dmhrjv9fhg4mu,bitszn  valoperscom,0.05,55,182589,0.003511,1.77E+12,atonevaloper1elcgyvv9ym2m523hu88atukd0dmhrjv9fhg4mu,5750,5853,5793,0.982219921,44,
atonevaloper10szh6uwqx8qy0lsp3fpkvnj99tsf2nf4g9uazc,Roomit,0.1,56,181791,0.003495,1.77E+12,atonevaloper10szh6uwqx8qy0lsp3fpkvnj99tsf2nf4g9uazc,5749,5852,5794,0.982222989,1,
atonevaloper19zhyxjkxkwh8umftc9q2zw8skvzxs0n3kpun39,KonsorTech,0.1,57,181723,0.003494,1.77E+12,atonevaloper19zhyxjkxkwh8umftc9q2zw8skvzxs0n3kpun39,5747,5852,5793,0.981874676,1,
atonevaloper1trmnr6hqu5v50xr0s8e3wu4xqkl68yrsa3tnm4,NexuSecurus,0.05,58,181173,0.003484,1.77E+12,atonevaloper1trmnr6hqu5v50xr0s8e3wu4xqkl68yrsa3tnm4,5746.5,5851,5789,0.981948523,44,
atonevaloper1h59eyhvxhhznhhhe7j2l8xdcctkcw76em8hrcr,equinoxDAO,0.09,59,177597,0.003415,1.77E+12,atonevaloper1h59eyhvxhhznhhhe7j2l8xdcctkcw76em8hrcr,5751,5858,5795,0.981535807,36,
atonevaloper1mec2ywru4c0pn0zm3uk2aa8rr0dfza4s7qfpm3,ProMEX Hub,0.05,60,177336,0.00341,1.77E+12,atonevaloper1mec2ywru4c0pn0zm3uk2aa8rr0dfza4s7qfpm3,5751,5853,5795,0.982398619,44,
atonevaloper1sa42hn5fuupm5wpgz6msx4nmrpec6az96vjqjw,BZE Community,0.05,61,175661,0.003378,1.77E+12,atonevaloper1sa42hn5fuupm5wpgz6msx4nmrpec6az96vjqjw,5746,5853,5791,0.981523053,44,
atonevaloper159yk55uahpnywd0yht9tm2qr93eegh9gz283cy,cunum,0.05,62,170832,0.003285,1.77E+12,atonevaloper159yk55uahpnywd0yht9tm2qr93eegh9gz283cy,5749,5851,5793,0.982392543,44,
atonevaloper1pucqpsdadfgrvk90tt93slpwwu4vdf24p2yvsq,ITRocket,0.1,63,170317,0.003275,1.77E+12,atonevaloper1pucqpsdadfgrvk90tt93slpwwu4vdf24p2yvsq,5749,5849,5792.5,0.982736297,1,
atonevaloper13v0v7meel8kdevgcz9t379s0gcl7kldu04vrvh,STAVR REStake ON,0.1,64,162512,0.003125,1.77E+12,atonevaloper13v0v7meel8kdevgcz9t379s0gcl7kldu04vrvh,5749,5854,5796,0.981884058,1,
atonevaloper1phwcgsqpscthtuqwz7yfqqkpew2y0hscqygk9m,ruangnode,0.1,65,161953,0.003114,1.77E+12,atonevaloper1phwcgsqpscthtuqwz7yfqqkpew2y0hscqygk9m,5746,5849,5792,0.982216851,1,
atonevaloper1mxpzhjj6mqam6uuk8e4vcv32rzlpu28je8vakc,AlxVoy  ANODETEAM,0.09,66,158384,0.003045,1.77E+12,atonevaloper1mxpzhjj6mqam6uuk8e4vcv32rzlpu28je8vakc,5750,5856,5795,0.981708369,36,
atonevaloper14ekxy6xuamq022ueqq3scgmtkxl8xr7ljuu358,CroutonDigital,0.1,67,157878,0.003036,1.77E+12,atonevaloper14ekxy6xuamq022ueqq3scgmtkxl8xr7ljuu358,5749,5852,5794,0.982222989,1,
atonevaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxkny2gd,NosNode,0.05,68,157547,0.003029,1.77E+12,atonevaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxkny2gd,5747,5848,5787,0.982547088,44,
atonevaloper16l85m5pasrv0c43ewkfdf0hljx7fnc3d2v8w9l,sychonix,0.1,69,156029,0.003,1.77E+12,atonevaloper16l85m5pasrv0c43ewkfdf0hljx7fnc3d2v8w9l,5748,5856,5793,0.98135681,1,
atonevaloper12gpns3u5aguwl8n5n6j7x94tm98nfvljlxhq8l,Kynraze,0.07,70,155855,0.002997,1.77E+12,atonevaloper12gpns3u5aguwl8n5n6j7x94tm98nfvljlxhq8l,5747,5853.5,5790.5,0.981607806,42,
atonevaloper1n5z25m5paxl2cy0c2g07zx04wnv23s4quyaur8,PrimeStake ,0.1,71,155041,0.002981,1.77E+12,atonevaloper1n5z25m5paxl2cy0c2g07zx04wnv23s4quyaur8,5748,5848,5793,0.982737787,1,
atonevaloper1qru73rflllclslgcxglchvuj2z5pvhzldr6lem,Tecnodes,0.08,72,153043,0.002943,1.77E+12,atonevaloper1qru73rflllclslgcxglchvuj2z5pvhzldr6lem,5750,5857,5796,0.981538992,39,
atonevaloper1q4p7fn0wafmt64c23d78k64ggxr34mzaszzxt8,CrowdControl,0.05,73,152911,0.00294,1.77E+12,atonevaloper1q4p7fn0wafmt64c23d78k64ggxr34mzaszzxt8,5751,5856,5796,0.981884058,44,
atonevaloper1v2srqzaqku25pdndegz3flhez6umfehp503lj6,CosmicNode,0.05,74,152704,0.002936,1.77E+12,atonevaloper1v2srqzaqku25pdndegz3flhez6umfehp503lj6,5751,5857,5795,0.981708369,44,
atonevaloper1tz6hxmvqqqj6n67usvcwryy6ddl62aw8j7954p,HazenNetworkSolutions,0.1,75,152591,0.002934,1.77E+12,atonevaloper1tz6hxmvqqqj6n67usvcwryy6ddl62aw8j7954p,5747,5853,5793,0.981702054,1,
atonevaloper1nx4tej0d5f7pnarg56a9ykxmsdlt4e8xwvxazz,StakeUp,0.1,76,150416,0.002892,1.77E+12,atonevaloper1nx4tej0d5f7pnarg56a9ykxmsdlt4e8xwvxazz,5750,5851,5795,0.982571182,1,
atonevaloper13nwzm5dfd26ue74jr6sc39gyn3qze0rjte8v92,BonyNode,0.1,77,148765,0.00286,1.77E+12,atonevaloper13nwzm5dfd26ue74jr6sc39gyn3qze0rjte8v92,5749,5853,5794,0.982050397,1,
atonevaloper10nnweapu0gqyj0zzw45w7vg58yc4aagwkmnx7x,Revonode,0.1,78,146088,0.002809,1.77E+12,atonevaloper10nnweapu0gqyj0zzw45w7vg58yc4aagwkmnx7x,5748,5849,5792,0.982562155,1,
atonevaloper17x76ltae2x4e93t8hry6fxeynlr29n7h9wzfmf,VinjanInc,0.1,79,135909,0.002613,1.77E+12,atonevaloper17x76ltae2x4e93t8hry6fxeynlr29n7h9wzfmf,5748,5850,5792,0.982389503,1,
atonevaloper17f2sq92lqjxwztemmy0aeave07xqg4qtdtp73l,Shazoes,0.1,80,133783,0.002572,1.77E+12,atonevaloper17f2sq92lqjxwztemmy0aeave07xqg4qtdtp73l,5752,5854,5796,0.982401656,1,
atonevaloper13x4pynlp86prhcmtns742kgsgu7pjtzjuy3vwr,CryptoDungeon,0.05,81,131308,0.002525,1.77E+12,atonevaloper13x4pynlp86prhcmtns742kgsgu7pjtzjuy3vwr,5741,5835,5785,0.98375108,44,
atonevaloper186av4ahtc685uarfqnuzp3683y9vypuz8fzn69,OshVanK,0.1,82,127232,0.002446,1.77E+12,atonevaloper186av4ahtc685uarfqnuzp3683y9vypuz8fzn69,5744,5845,5789,0.982553118,1,
atonevaloper1r4agrfcandmy7a7hu6wy6nejtavx5h99z5ua0f,linkednode,0.1,83,126858,0.002439,1.77E+12,atonevaloper1r4agrfcandmy7a7hu6wy6nejtavx5h99z5ua0f,5741,5844,5784.5,0.982193794,1,
atonevaloper1hrepv77qv6nh7953jrnqpar4c89yxg5hf8w4qr,Apollo,0.075,84,122087,0.002347,1.77E+12,atonevaloper1hrepv77qv6nh7953jrnqpar4c89yxg5hf8w4qr,5752,5853,5795,0.982571182,40,
atonevaloper170m5fa0w6pdgsyqhkcp8fyqavl2l66c8t86sfn,owlstake,0.1,85,117966,0.002268,1.77E+12,atonevaloper170m5fa0w6pdgsyqhkcp8fyqavl2l66c8t86sfn,5748,5857,5792,0.981180939,1,
atonevaloper1s730pkrq2hxh762thw3als22st5p8jt2y0aw32, Nodedog ,0.1,86,116207,0.002234,1.77E+12,atonevaloper1s730pkrq2hxh762thw3als22st5p8jt2y0aw32,5751,5853,5796,0.982401656,1,
atonevaloper12fh3e4sj9m3787u4r5zhxx5ghqwf25a8qzatjw, 79anvi ,0.05,87,116166,0.002234,1.77E+12,atonevaloper12fh3e4sj9m3787u4r5zhxx5ghqwf25a8qzatjw,5750,5848.5,5791,0.982990848,44,
atonevaloper1rhspxhk2sdv45wvygm0vgskzc3689jtmnd0n5s,Shire,0.1,88,112716,0.002167,1.77E+12,atonevaloper1rhspxhk2sdv45wvygm0vgskzc3689jtmnd0n5s,5747,5856,5790,0.981174439,1,
atonevaloper1p64w6kc8f3le84x4jqytugpqxyrcxfqu26dum6,SECARD,0.1,89,111866,0.002151,1.77E+12,atonevaloper1p64w6kc8f3le84x4jqytugpqxyrcxfqu26dum6,5751,5850,5796,0.982919255,1,
atonevaloper1dqw494nd6u7s4gefht9xqfsy9pzmtcmex30jgz,Nurturra ,0.1,90,107021,0.002058,1.77E+12,atonevaloper1dqw494nd6u7s4gefht9xqfsy9pzmtcmex30jgz,5747.5,5852,5794,0.981964101,1,
atonevaloper1ahtj0s232nen0agnrf75uvf94prk2gmtp45epn,CoinHunters,0.1,91,106295,0.002044,1.77E+12,atonevaloper1ahtj0s232nen0agnrf75uvf94prk2gmtp45epn,5748,5851,5792,0.982216851,1,
atonevaloper1zktzg639sqfspncww5qxcefpnf33h8p0wnqka6,NodeRuneR,0.1,92,105096,0.002021,1.77E+12,atonevaloper1zktzg639sqfspncww5qxcefpnf33h8p0wnqka6,5746,5849,5792,0.982216851,1,
atonevaloper1dh29h674ngeqenmc0d3nuuu8fqvf9u7gwzkdu5,Tanjira,0.05,93,101977,0.001961,1.77E+12,atonevaloper1dh29h674ngeqenmc0d3nuuu8fqvf9u7gwzkdu5,5748,5843.5,5790,0.983506045,44,
atonevaloper1crsm4ds7tgwx6zhea3k3qt0hj82k3k4lq3qj4j, BIERFORGE   REStake,0.05,94,98433,0.001893,1.77E+12,atonevaloper1crsm4ds7tgwx6zhea3k3qt0hj82k3k4lq3qj4j,5745,5842,5787,0.983238293,44,
atonevaloper17mggn4znyeyg25wd7498qxl7r2jhgue84urfgn,01node,0.05,95,95118,0.001829,1.77E+12,atonevaloper17mggn4znyeyg25wd7498qxl7r2jhgue84urfgn,5753,5858,5797.5,0.981888745,44,
atonevaloper10mf53lhx7x2s7vgrulsxq4g2z9n7dm4t472su3,Fluxen  Indonode,0.05,96,92511,0.001779,1.77E+12,atonevaloper10mf53lhx7x2s7vgrulsxq4g2z9n7dm4t472su3,5749,5862,5791,0.980486963,44,
atonevaloper1vvzwx7kjk9yx27vegp74tqu99k2vlz7treqxfw,TRACE,0.1,97,92503,0.001779,1.77E+12,atonevaloper1vvzwx7kjk9yx27vegp74tqu99k2vlz7treqxfw,5740,5844,5786,0.982025579,1,
atonevaloper1uuqu7tmepex365vq2pluf25jqvutk8rrq5jvm0,dnsarz,0.09,98,90313,0.001737,1.77E+12,atonevaloper1uuqu7tmepex365vq2pluf25jqvutk8rrq5jvm0,5742,5846,5791,0.982041098,36,
atonevaloper1rs3vdtdwq8mnnr92zsgugrrs0zue0ejnkh989j,Stella ,0.1,99,86000,0.001654,1.77E+12,atonevaloper1rs3vdtdwq8mnnr92zsgugrrs0zue0ejnkh989j,5750,5852,5795,0.982398619,1,
atonevaloper1e3vld469ekks28mhtd4aqua3mdaz64qgj2f8cj,MIPEnode,0.1,101,61253,0.001178,1.77E+12,atonevaloper1e3vld469ekks28mhtd4aqua3mdaz64qgj2f8cj,5749,5859,5797,0.981024668,1,
atonevaloper14rsukpep0xqynx3jc64tr0h3r394m88caddrms,OWALLET,0.05,101,55991,0.001077,1.77E+12,atonevaloper14rsukpep0xqynx3jc64tr0h3r394m88caddrms,5749,5852,5794,0.982222989,44,
atonevaloper1fg97ymps3jsw8w7m6wtpnhn6faze070jkr9kyu,MictoNode,0.1,101,53288,0.001025,1.77E+12,atonevaloper1fg97ymps3jsw8w7m6wtpnhn6faze070jkr9kyu,5746,5840,5785,0.98375108,1,
atonevaloper1kdxqxpy55tsm6jjeupqhj6spjp8zwz32fyluru,Winnode,0.1,101,48117,0.000925,1.77E+12,atonevaloper1kdxqxpy55tsm6jjeupqhj6spjp8zwz32fyluru,5720,5825.5,5773.5,0.981726855,1,
atonevaloper1ez8k70qhcnslpc3zqtye5m39c4qp25dgkn7em5,AkatSuki,0.05,101,30252,0.000582,1.77E+12,atonevaloper1ez8k70qhcnslpc3zqtye5m39c4qp25dgkn7em5,5742,5852,5792,0.981008287,44,
atonevaloper1w2am36drrffjlynrqla9sylpw9gmkn56cg9e3h, AutoStake  Slash Protected,0.05,101,20697,0.000398,1.77E+12,atonevaloper1w2am36drrffjlynrqla9sylpw9gmkn56cg9e3h,5748,5847.5,5795,0.982830026,44,
atonevaloper1afg0kd08pfpudecmzvqxm0kyzwjtcxwskplvf7,Noderunners,0.05,101,16348,0.000314,1.77E+12,atonevaloper1afg0kd08pfpudecmzvqxm0kyzwjtcxwskplvf7,5749,5852,5792,0.982216851,44,
atonevaloper10cdyg9tk4fm3ksvk59e0ghaand9ap6ndg87l3h,interchainFM,0.05,101,1570,0.00003,1.77E+12,atonevaloper10cdyg9tk4fm3ksvk59e0ghaand9ap6ndg87l3h,5754,5855,5797,0.982577195,44,
atonevaloper1c0r2r5e3usyjjy55dk5ktql9nc5nljk3hpcpk9,Chainroot,0.05,101,416,0.000008,1.77E+12,atonevaloper1c0r2r5e3usyjjy55dk5ktql9nc5nljk3hpcpk9,5753,5856,5796,0.982229124,44,
atonevaloper1slk8a708q5c36e9tgnvx4qhzzg8wmch7r55pa0,Quebec,0.05,101,311,0.000006,1.77E+12,atonevaloper1slk8a708q5c36e9tgnvx4qhzzg8wmch7r55pa0,5741,5842,5790,0.982556131,44,
