address,moniker,commission,rank,token,votingPower,timestamp,validatorAddress,q1,q3,median,safety,commissions,totalToken
akashvaloper1wuzqc83rdzfxxremcg9v6lt9adxfpz82au7pn5,OmniFlix Network,0.05,14,2212274,0.021184,1.77E+12,akashvaloper1wuzqc83rdzfxxremcg9v6lt9adxfpz82au7pn5,5812,5957,5869,0.975293917,28,
akashvaloper1c07ughj0a396vdg7t9edy2wyrzr90p02yhl7p8,Allnodes,0.05,15,2206602,0.02113,1.77E+12,akashvaloper1c07ughj0a396vdg7t9edy2wyrzr90p02yhl7p8,5809,5952,5865,0.975618073,28,
akashvaloper1qe8uuf5x69c526h4nzxwv4ltftr73v7q8v8c3u,Stakecito,0.05,16,2162287,0.020705,1.77E+12,akashvaloper1qe8uuf5x69c526h4nzxwv4ltftr73v7q8v8c3u,5810,5957,5867,0.974944605,28,
akashvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pz5w0ry,polkachucom,0.05,17,2096537,0.020076,1.77E+12,akashvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pz5w0ry,5810,5958,5868,0.974778459,28,
akashvaloper1strxz39h5fapp7zvn5mvf8xm0ea9aajqjstv6g,AutoStake Slash Protected,0.05,18,1971663,0.01888,1.77E+12,akashvaloper1strxz39h5fapp7zvn5mvf8xm0ea9aajqjstv6g,5810,5959,5869,0.97461237,28,
akashvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57ztqs903,LavenderFive Nodes,0.05,19,1834835,0.01757,1.77E+12,akashvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57ztqs903,5813,5956,5870,0.975638842,28,
akashvaloper1j94vrql3d06065hg3geauf6mpy3efsylxfvp5g,Quasarch,0.05,20,1359359,0.013017,1.77E+12,akashvaloper1j94vrql3d06065hg3geauf6mpy3efsylxfvp5g,5809,5950,5864,0.97595498,28,
akashvaloper1uckq4fddrwftu6pv4stsm9ffthxkgathezgznj,Smart Stake,0.05,21,1223109,0.011712,1.77E+12,akashvaloper1uckq4fddrwftu6pv4stsm9ffthxkgathezgznj,5813,5955,5869,0.975805078,28,
akashvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98aup3je,Kahuna,0.05,22,1151740,0.011029,1.77E+12,akashvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98aup3je,5812,5958,5868,0.975119291,28,
akashvaloper1zn3efzs3dlxc8vz6yq2axrv68c8wqacxcuxt5t,Praetor App,0.05,23,1118876,0.010714,1.77E+12,akashvaloper1zn3efzs3dlxc8vz6yq2axrv68c8wqacxcuxt5t,5811,5955,5866,0.975451756,28,
akashvaloper14mdu3xwpdr4qkayuv0aut5j6l9lgegc4hnvm9e,Meria,0.05,24,1117322,0.010699,1.77E+12,akashvaloper14mdu3xwpdr4qkayuv0aut5j6l9lgegc4hnvm9e,5810,5959,5867,0.974603716,28,
akashvaloper1jwchhtn7m0esyt6jgzrgv4ltsyy2kvrxsv0l4u,europlots,0.05,25,1112413,0.010652,1.77E+12,akashvaloper1jwchhtn7m0esyt6jgzrgv4ltsyy2kvrxsv0l4u,5810,5957,5866,0.974940334,28,
akashvaloper1c9ye54e3pzwm3e0zpdlel6pnavrj9qqvp4sl2q,Nansen Stake to Stack Points,0.05,26,1084014,0.01038,1.77E+12,akashvaloper1c9ye54e3pzwm3e0zpdlel6pnavrj9qqvp4sl2q,5809,5954,5864,0.975272851,28,
akashvaloper1phskre56344dtx5k0ph9sp8n4lsjlrlg8v0242,SmartNodes Slash Protected,0.05,27,1018699,0.009755,1.77E+12,akashvaloper1phskre56344dtx5k0ph9sp8n4lsjlrlg8v0242,5811,5954,5867,0.975626385,28,
akashvaloper17np2qshe35wsm63qeqz4j2azzerfqfav4qkhle,SG1,0.05,28,963296,0.009224,1.77E+12,akashvaloper17np2qshe35wsm63qeqz4j2azzerfqfav4qkhle,5811,5959,5868,0.974778459,28,
akashvaloper1ax4c40gn3s74xxm75g6cmts3fw7rq64gq0kaj4,Decloud Nodes Lab,0.05,29,955252,0.009147,1.77E+12,akashvaloper1ax4c40gn3s74xxm75g6cmts3fw7rq64gq0kaj4,5811,5956,5868,0.975289707,28,
akashvaloper1qwlcuf2c2dhtgy8z5y7xxqev96km0n5mw30ls2,Vitwit Previously Witval,0.05,30,887721,0.008501,1.77E+12,akashvaloper1qwlcuf2c2dhtgy8z5y7xxqev96km0n5mw30ls2,5811,5960,5868,0.974608044,28,
akashvaloper1enhj36w6clcm5fjnp87jnffnkthfux2uj88l6h,Imperatorco,0.05,31,827772,0.007926,1.77E+12,akashvaloper1enhj36w6clcm5fjnp87jnffnkthfux2uj88l6h,5812,5957,5868,0.975289707,28,
akashvaloper1f0yyaa2ex29wgmh6an0fmdyputjnh9q4ve6een,Colossus,0.1,32,815826,0.007812,1.77E+12,akashvaloper1f0yyaa2ex29wgmh6an0fmdyputjnh9q4ve6een,5810,5958,5867,0.974774161,2,
akashvaloper1cke3ja95gkg4drpf28vt454k7pt0pvcmm56lqj,Active Nodes,0.08,33,812093,0.007776,1.77E+12,akashvaloper1cke3ja95gkg4drpf28vt454k7pt0pvcmm56lqj,5812,5960,5868,0.974778459,25,
akashvaloper1r4sevyvum9ppqlw75t6h0ex9j4j9dzydu8hczm,SpacePotato,0.1,34,793258,0.007596,1.77E+12,akashvaloper1r4sevyvum9ppqlw75t6h0ex9j4j9dzydu8hczm,5810,5951,5865,0.975959079,2,
akashvaloper1sfdl2s9h6mh8k2c7vjw2l4fx69vyt4xelpmnzk,NoDumpNode,0.05,35,784552,0.007513,1.77E+12,akashvaloper1sfdl2s9h6mh8k2c7vjw2l4fx69vyt4xelpmnzk,5811,5957,5868,0.975119291,28,
akashvaloper1x20lytyf6zkcrv5edpkfkn8sz578qg5sjyfzx8,Informal Systems,0.05,36,741030,0.007096,1.77E+12,akashvaloper1x20lytyf6zkcrv5edpkfkn8sz578qg5sjyfzx8,5810,5955,5866,0.975281282,28,
akashvaloper1h0lfv7axpx6h6xz0k54q3vkvmlw2yp93cknhum,Blocc Dynamics,0.05,37,725931,0.006951,1.77E+12,akashvaloper1h0lfv7axpx6h6xz0k54q3vkvmlw2yp93cknhum,5811,5953,5867,0.97579683,28,
akashvaloper18xmxazt7zjhhvzv7u49fs8hjy4w7l4dyvvxpuf,Coinage x DAIC,0.05,38,654588,0.006268,1.77E+12,akashvaloper18xmxazt7zjhhvzv7u49fs8hjy4w7l4dyvvxpuf,5811,5955,5869,0.975464304,28,
akashvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9wawua3kt9,EZ Staking,0.05,39,626557,0.006,1.77E+12,akashvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9wawua3kt9,5810,5953,5866,0.97562223,28,
akashvaloper1lscckv3l204makmgewun4chx3y379esju54c4q,Army IDs,0.0999,40,577996,0.005535,1.77E+12,akashvaloper1lscckv3l204makmgewun4chx3y379esju54c4q,5810,5957,5867,0.974944605,22,
akashvaloper1ep8nr7d383ng7pndvl2u9j6c9tdkwyr6dvtn2n,ChainodeTech,0.05,41,550003,0.005267,1.77E+12,akashvaloper1ep8nr7d383ng7pndvl2u9j6c9tdkwyr6dvtn2n,5812,5960,5871,0.974791347,28,
akashvaloper1j9pajxv4x5ye7wvdcj57g6mvtnsmk9ztgz0htr,50 Validator Airdrop,0.05,42,538931,0.005161,1.77E+12,akashvaloper1j9pajxv4x5ye7wvdcj57g6mvtnsmk9ztgz0htr,5810.5,5959.5,5868,0.974608044,28,
akashvaloper10tl28erpf6sk3t5kjpu50t0dww3nhgprur62cx,c29r3,0.1,43,519260,0.004972,1.77E+12,akashvaloper10tl28erpf6sk3t5kjpu50t0dww3nhgprur62cx,5813,5957,5868,0.975460123,2,
akashvaloper19c28jnc6ylf0mlmme3xde74cwhunxac3m95778,Bi23,0.1,44,517520,0.004956,1.77E+12,akashvaloper19c28jnc6ylf0mlmme3xde74cwhunxac3m95778,5814,5964,5870,0.974446337,2,
akashvaloper1lpykm8ru865ca8hy392uvtnpeqacj3tvwz9f2n,Crypto and Coffee,0.1,45,513798,0.00492,1.77E+12,akashvaloper1lpykm8ru865ca8hy392uvtnpeqacj3tvwz9f2n,5808,5959,5867,0.974262826,2,
akashvaloper1f6eqjk9zjc7tkzmvdjnz589w0c4sjfx5hd9z3n,WeStaking,0.1,46,513147,0.004914,1.77E+12,akashvaloper1f6eqjk9zjc7tkzmvdjnz589w0c4sjfx5hd9z3n,5810,5943,5864.5,0.97732117,2,
akashvaloper1nd7sgg7g5xa38zp27mfqf2vz7x6d9f4npt9ptt,EllioTrades NEW,0.05,49,447325,0.004283,1.77E+12,akashvaloper1nd7sgg7g5xa38zp27mfqf2vz7x6d9f4npt9ptt,5812,5964,5870.5,0.974107827,28,
akashvaloper1clf6h894yeccf7xf08rkckwd5mq7pyutx5mfuk,Autonomy Formerly PrithviDevs,0.05,50,446834,0.004279,1.77E+12,akashvaloper1clf6h894yeccf7xf08rkckwd5mq7pyutx5mfuk,5815,5958,5873,0.975651286,28,
akashvaloper10xzfwyvguf6eepfewjlptwzz2ylh37a25xzeqt,Kleomedes,0.05,51,428135,0.0041,1.77E+12,akashvaloper10xzfwyvguf6eepfewjlptwzz2ylh37a25xzeqt,5810,5957,5870,0.974957411,28,
akashvaloper10wq46f8du234aqtlucv7h9jtrfuxmcnttf90s2,chainvibes,0.05,52,427383,0.004092,1.77E+12,akashvaloper10wq46f8du234aqtlucv7h9jtrfuxmcnttf90s2,5808,5952,5865,0.97544757,28,
akashvaloper10xv3mmp66rf95w0js8mc7ckm6dlwgcsmz76txt,ChainLayer,0.1,53,396189,0.003794,1.77E+12,akashvaloper10xv3mmp66rf95w0js8mc7ckm6dlwgcsmz76txt,5810,5953,5869,0.975634691,2,
akashvaloper1anegjnv5uq4l6wfa9v4sr53sth7acvzknjrqj7,Wetez,0.1,54,390614,0.00374,1.77E+12,akashvaloper1anegjnv5uq4l6wfa9v4sr53sth7acvzknjrqj7,5820,5963,5876,0.975663717,2,
akashvaloper136ygq80ek84ffdse9x585jlkycjundwdh492a3,Unity Farms,0.05,55,372149,0.003564,1.77E+12,akashvaloper136ygq80ek84ffdse9x585jlkycjundwdh492a3,5812.5,5952,5868,0.976226994,28,
akashvaloper1epnrvkylqpk0f2d3us3cvx7x9tlycz42lwf0v6,Simply Staking,0.1,56,348280,0.003335,1.77E+12,akashvaloper1epnrvkylqpk0f2d3us3cvx7x9tlycz42lwf0v6,5808,5956,5867,0.974774161,2,
akashvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wytk3dw,Frens,0.05,57,339308,0.003249,1.77E+12,akashvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wytk3dw,5810,5959,5871,0.974621019,28,
akashvaloper12f02azela2tuz7nv3mpurhumtcr9ut6gj765zh,Nodeify,0.05,58,336675,0.003224,1.77E+12,akashvaloper12f02azela2tuz7nv3mpurhumtcr9ut6gj765zh,5813,5952,5869,0.976316238,28,
akashvaloper1kgnqwn259lalyx8p0yxdvvh0f65vczx4ngcmw8,Atomstaking,0.05,59,313114,0.002998,1.77E+12,akashvaloper1kgnqwn259lalyx8p0yxdvvh0f65vczx4ngcmw8,5810,5959,5866,0.974599386,28,
akashvaloper1dgxdep80th2qm8xxk8h3j3g93npsd3a8jg60gz,StakeLabzone,0.05,60,297957,0.002853,1.77E+12,akashvaloper1dgxdep80th2qm8xxk8h3j3g93npsd3a8jg60gz,5813,5954,5870,0.975979557,28,
akashvaloper1vgstlgtsx4w80gphwgre0fcvc04lcnaelukvll,Ping,0.05,61,295314,0.002828,1.77E+12,akashvaloper1vgstlgtsx4w80gphwgre0fcvc04lcnaelukvll,5810,5956,5864,0.975102319,28,
akashvaloper18jukq0lpnhx5xtrwtmm9mj3xlfcfh5eg3k0kfn,ALTER pathrocknetwork,0.1,62,286081,0.002739,1.77E+12,akashvaloper18jukq0lpnhx5xtrwtmm9mj3xlfcfh5eg3k0kfn,5808.5,5949.5,5866,0.975963178,2,
akashvaloper1kudft84reamryp3yyg804202wmc070p9fm3fhk,POSTHUMAN StakeDrop,0.05,63,285656,0.002735,1.77E+12,akashvaloper1kudft84reamryp3yyg804202wmc070p9fm3fhk,5810,5955,5865,0.975277067,28,
akashvaloper1skc28275u3dzwggtj8vmlqw3xpl86ry0r9tc5p,Kalia Network,0.05,64,285501,0.002734,1.77E+12,akashvaloper1skc28275u3dzwggtj8vmlqw3xpl86ry0r9tc5p,5810,5958,5868,0.974778459,28,
akashvaloper10he324nv3ujvgt23af4g9x6cs6lwz9nez5c24a,Easy 2 Stake,0.05,65,281678,0.002697,1.77E+12,akashvaloper10he324nv3ujvgt23af4g9x6cs6lwz9nez5c24a,5814,5959.5,5871,0.975217169,28,
akashvaloper175llqyjvxfle9qwt740vm46772dzaznpg24jws,Aurora Staking,0.05,66,273779,0.002622,1.77E+12,akashvaloper175llqyjvxfle9qwt740vm46772dzaznpg24jws,5811,5956,5868,0.975289707,28,
akashvaloper1awguwfrm22sh7yewkywrjujukc75a3r3fveapz,FoundryUSA,0.05,67,267753,0.002564,1.77E+12,akashvaloper1awguwfrm22sh7yewkywrjujukc75a3r3fveapz,5814,5955,5870,0.975979557,28,
akashvaloper1x0sdgtmvdl8d6mp85sqlsh63l07jkg3fz5uaz6,ValidatorNode,0.05,68,260211,0.002492,1.77E+12,akashvaloper1x0sdgtmvdl8d6mp85sqlsh63l07jkg3fz5uaz6,5808,5954,5865,0.975106564,28,
akashvaloper1rzauu3undh97yvdnj7wu2wwstm9wj8hee30rk0,Cosmonaut Stakes,0.1,69,259459,0.002484,1.77E+12,akashvaloper1rzauu3undh97yvdnj7wu2wwstm9wj8hee30rk0,5810,5954,5870,0.975468484,2,
akashvaloper1xsgse9yump2j35nfut2tkwh7mdtca5ll6952qw,Akash Af,0.1,70,252655,0.002419,1.77E+12,akashvaloper1xsgse9yump2j35nfut2tkwh7mdtca5ll6952qw,5810,5950,5867,0.976137719,2,
akashvaloper1xjpsdlucnx6cusqtamevgmacuswyw28tqayt2y,Arcturian Tech,0.1,71,252232,0.002415,1.77E+12,akashvaloper1xjpsdlucnx6cusqtamevgmacuswyw28tqayt2y,5811.5,5953,5867,0.975882052,2,
akashvaloper1ycv5n4fe0c5z22nr74t6v5g37glwc6vt6sjyft,Cosmic Validator Auto Compound,0.1,72,246427,0.00236,1.77E+12,akashvaloper1ycv5n4fe0c5z22nr74t6v5g37glwc6vt6sjyft,5814,5959,5872,0.97530654,2,
akashvaloper1t2ek3whhllrlkq44phrc729kpw7dg9wkfguwsr,Cypher Core,0.1,73,236717,0.002267,1.77E+12,akashvaloper1t2ek3whhllrlkq44phrc729kpw7dg9wkfguwsr,5810,5949,5865,0.976300085,2,
akashvaloper1fcwhweq2qtd5aj702v4pj0apfxt8nrgp7x3vc7,Crypto Lab Tech,0.05,74,233155,0.002233,1.77E+12,akashvaloper1fcwhweq2qtd5aj702v4pj0apfxt8nrgp7x3vc7,5813,5961,5872,0.97479564,28,
akashvaloper10qfhy5upgaarnjmnv86h2h6yyuxc3aytw0ygac,Vixello,0.05,75,229301,0.002196,1.77E+12,akashvaloper10qfhy5upgaarnjmnv86h2h6yyuxc3aytw0ygac,5808.5,5967,5865,0.972975277,28,
akashvaloper16j3ge9lkpgtdkzntlja08gt6l63fql60xdupxq,GalaxyDigital,0.1,76,214854,0.002057,1.77E+12,akashvaloper16j3ge9lkpgtdkzntlja08gt6l63fql60xdupxq,5813,5952,5868,0.976312202,2,
akashvaloper1f9f5eccuuhzdw4uwde92ee40eke9fadhvez88g,CryptoCrew Validators,0.05,77,206774,0.00198,1.77E+12,akashvaloper1f9f5eccuuhzdw4uwde92ee40eke9fadhvez88g,5810,5958,5868,0.974778459,28,
akashvaloper1uepjmgfuk6rnd0djsglu88w7d0t49lmlsqkfuf,Stake Frites,0.05,78,206723,0.00198,1.77E+12,akashvaloper1uepjmgfuk6rnd0djsglu88w7d0t49lmlsqkfuf,5813,5961,5875,0.974808511,28,
akashvaloper10px26ltrkmfpwhszvxlswe3l746a7e00jwryzr,NorthCap,0.05,79,203985,0.001953,1.77E+12,akashvaloper10px26ltrkmfpwhszvxlswe3l746a7e00jwryzr,5811.5,5960,5868,0.974693252,28,
akashvaloper1snzwjhgtdxnp8jl539fu33457d9y5ye0prpk78,Stake Shark,0.1,80,194233,0.00186,1.77E+12,akashvaloper1snzwjhgtdxnp8jl539fu33457d9y5ye0prpk78,5810,5953,5865,0.975618073,2,
akashvaloper17jl24w9qft3u6sy3gc053r40jq3r6qgryq4djy,TRGC By Liquify,0.1,81,193626,0.001854,1.77E+12,akashvaloper17jl24w9qft3u6sy3gc053r40jq3r6qgryq4djy,5815,5970,5876,0.973621511,2,
akashvaloper17rzdt88vawuuq797jffk0dc9daw4vkgpumh60w,HighStakesch Daily Airdrops,0.05,82,182723,0.00175,1.77E+12,akashvaloper17rzdt88vawuuq797jffk0dc9daw4vkgpumh60w,5808,5946,5865,0.976470588,28,
akashvaloper153a3745hrcswmsdx7wwaqqva7lkreu5pa5ccfx,Bitoven,0.05,83,179496,0.001719,1.77E+12,akashvaloper153a3745hrcswmsdx7wwaqqva7lkreu5pa5ccfx,5813,5959,5869,0.97512353,28,
akashvaloper12fnzqmnja37mf2y9m6r3dleq5n3jkz7pfkpzmy,Stakin,0.2,84,179004,0.001714,1.77E+12,akashvaloper12fnzqmnja37mf2y9m6r3dleq5n3jkz7pfkpzmy,5811,5952,5865,0.975959079,1,
akashvaloper16u4dqpntg6qv738qqcu4fun2jfvsnf8na7lssq,Consensus One,0.05,85,175691,0.001682,1.77E+12,akashvaloper16u4dqpntg6qv738qqcu4fun2jfvsnf8na7lssq,5813,5965,5876,0.974132063,28,
akashvaloper1nuhgd0660umrvkrghvycsqaqrelt4yygrlzles,Dorminik,0.099,86,173127,0.001658,1.77E+12,akashvaloper1nuhgd0660umrvkrghvycsqaqrelt4yygrlzles,5813,5957,5874,0.975485189,23,
akashvaloper1ksu368eh54vcqzruqk42dsnx88hvk8px09ws7q,Stakewollecom Autocompound,0.05,87,170593,0.001634,1.77E+12,akashvaloper1ksu368eh54vcqzruqk42dsnx88hvk8px09ws7q,5810,5961.5,5864.5,0.974166596,28,
akashvaloper1jr62umvv72q233e2ew8fkaf0x9yhzfqef42kak,GATA HUB,0.05,88,166391,0.001593,1.77E+12,akashvaloper1jr62umvv72q233e2ew8fkaf0x9yhzfqef42kak,5809,5956,5867,0.974944605,28,
akashvaloper1qx9knjqah8s0l4rhwmapsd6cuah4948jy0gf0t,cosmosrescue,0.05,89,163973,0.00157,1.77E+12,akashvaloper1qx9knjqah8s0l4rhwmapsd6cuah4948jy0gf0t,5811.5,5952,5865,0.976044331,28,
akashvaloper1turxcqzc9khzly8xtp8zddlw49f25hchyhy0yg,EthicalNode,0.09,90,152010,0.001456,1.77E+12,akashvaloper1turxcqzc9khzly8xtp8zddlw49f25hchyhy0yg,5814,5959,5870,0.975298126,24,
akashvaloper1s9q9ewnpr3jd89lnrme3yjnqdadhpzxdz3q7lf,Oldcat airdrop DHK every month,0.05,91,137350,0.001315,1.77E+12,akashvaloper1s9q9ewnpr3jd89lnrme3yjnqdadhpzxdz3q7lf,5812,5951,5869,0.976316238,28,
akashvaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxahs9aa,NosNode,0.05,94,78479,0.000751,1.77E+12,akashvaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxahs9aa,5814,5953,5871,0.976324306,28,
akashvaloper1ptmv9vpk2426psak97lz0u2vcts7qn7mwf73nl,BronBro,0.05,99,38890,0.000372,1.77E+12,akashvaloper1ptmv9vpk2426psak97lz0u2vcts7qn7mwf73nl,5808.5,5955.5,5861,0.974918956,28,
akashvaloper1upg7lykc7sxkp045p5f4xmqclxczh5yfmapfdl,Atlas Staking,0.05,100,27827,0.000266,1.77E+12,akashvaloper1upg7lykc7sxkp045p5f4xmqclxczh5yfmapfdl,5803,5930,5853,0.978301726,28,
akashvaloper1pue4fy89yk98t6l00a8zn23l5ra6ttlhe55v3m,Defi Dojo Validation,0.05,101,23705,0.000227,1.77E+12,akashvaloper1pue4fy89yk98t6l00a8zn23l5ra6ttlhe55v3m,5818,5958,5871,0.976153977,28,
akashvaloper1xd2rr2f9lk2gkqwzflt5hmfqmcgg9qqx3d2yyz,DefiGeek,0.05,101,16338,0.000156,1.77E+12,akashvaloper1xd2rr2f9lk2gkqwzflt5hmfqmcgg9qqx3d2yyz,5824.5,5964.5,5879,0.976186426,28,
akashvaloper1ta3zed9p4q2ynnpgrw7m63wqd9e4xg2pg2z7dm,NexuSecurus,0.05,101,7222,0.000069,1.77E+12,akashvaloper1ta3zed9p4q2ynnpgrw7m63wqd9e4xg2pg2z7dm,5806,5968,5864,0.972373806,28,
akashvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4cyw7r4,0basevc,0.05,101,6058,0.000058,1.77E+12,akashvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4cyw7r4,5786,5951,5837,0.971732054,28,
akashvaloper1qd4und55vysszr35r0ynas09jguclt6ucqa72c,PathrockNetwork,0.05,101,2696,0.000026,1.77E+12,akashvaloper1qd4und55vysszr35r0ynas09jguclt6ucqa72c,5803,5931,5874,0.978209057,28,
akashvaloper163zp6lyavlg7r2cru8djmv6d8qnpvlm0nsnr6s,Cerebro AI,0.0777,101,2512,0.000024,1.77E+12,akashvaloper163zp6lyavlg7r2cru8djmv6d8qnpvlm0nsnr6s,5916,6985.5,5962,0.820613888,26,
akashvaloper18u5gqc8c2hsm76xem8q4x9cx933c68gphd5dtx,Antrix Validators,0.05,101,2364,0.000023,1.77E+12,akashvaloper18u5gqc8c2hsm76xem8q4x9cx933c68gphd5dtx,5828.5,5945,5859,0.980116061,28,
akashvaloper1wjd35e4ymmpfn2gnqju88qlcjtk5vlqgnd20gh,Bit Cat,0.05,101,2323,0.000022,1.77E+12,akashvaloper1wjd35e4ymmpfn2gnqju88qlcjtk5vlqgnd20gh,5765,5897,5845,0.977416595,28,
akashvaloper1r0q2udxrttayt207ymw0t8msa94rd898276ryu,CroutonDigital,0.1,101,2186,0.000021,1.77E+12,akashvaloper1r0q2udxrttayt207ymw0t8msa94rd898276ryu,5807.5,6017,5881,0.964376807,2,
akashvaloper1htn7qxhassswa4lu4d0r4vwszgt53djmnduw9a,Anonstake,0.05,101,1785,0.000017,1.77E+12,akashvaloper1htn7qxhassswa4lu4d0r4vwszgt53djmnduw9a,5828,6019,5907.5,0.967668218,28,
akashvaloper1cv8r8za5nayd7v5sjp2crmkezwtdzm74yxgfag,PoS Node,0.05,101,1060,0.00001,1.77E+12,akashvaloper1cv8r8za5nayd7v5sjp2crmkezwtdzm74yxgfag,5784,5849,5822,0.988835452,28,
akashvaloper1763hxagwh8lnpwm89jnyrqh44tjh922erx2xzh,decommissionedredelegate,0.05,101,173,0.000002,1.77E+12,akashvaloper1763hxagwh8lnpwm89jnyrqh44tjh922erx2xzh,5784,5977,5850.5,0.967011367,28,
akashvaloper1cldeweqgkh3ttx72ceyk3dp50d5pn3cevtn2rs,Quebec,0.05,101,76,0.000001,1.77E+12,akashvaloper1cldeweqgkh3ttx72ceyk3dp50d5pn3cevtn2rs,5789.5,6908.5,5860,0.809044369,28,
